State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Arunachal Pradesh,PAPUM PARE,2002,Whole Year ,Oilseeds total,205.0,256.0
Arunachal Pradesh,PAPUM PARE,2002,Whole Year ,Potato,90.0,560.0
Arunachal Pradesh,PAPUM PARE,2002,Whole Year ,Pulses total,210.0,185.0
Arunachal Pradesh,PAPUM PARE,2002,Whole Year ,Sugarcane,77.0,574.0
Arunachal Pradesh,PAPUM PARE,2003,Kharif     ,Maize,1950.0,2356.0
Arunachal Pradesh,PAPUM PARE,2003,Kharif     ,Rice,7275.0,7520.0
Arunachal Pradesh,PAPUM PARE,2003,Kharif     ,Small millets,509.0,545.0
Arunachal Pradesh,PAPUM PARE,2003,Rabi       ,Wheat,150.0,250.0
Arunachal Pradesh,PAPUM PARE,2003,Whole Year ,Dry chillies,35.0,60.0
Arunachal Pradesh,PAPUM PARE,2003,Whole Year ,Dry ginger,50.0,350.0
Arunachal Pradesh,PAPUM PARE,2003,Whole Year ,Oilseeds total,1300.0,1350.0
Arunachal Pradesh,PAPUM PARE,2003,Whole Year ,Potato,80.0,570.0
Arunachal Pradesh,PAPUM PARE,2003,Whole Year ,Pulses total,195.0,195.0
Arunachal Pradesh,PAPUM PARE,2003,Whole Year ,Sugarcane,115.0,1700.0
Arunachal Pradesh,PAPUM PARE,2004,Kharif     ,Maize,2145.0,2591.0
Arunachal Pradesh,PAPUM PARE,2004,Kharif     ,Rice,7940.0,8270.0
Arunachal Pradesh,PAPUM PARE,2004,Kharif     ,Small millets,559.0,595.0
Arunachal Pradesh,PAPUM PARE,2004,Rabi       ,Wheat,165.0,275.0
Arunachal Pradesh,PAPUM PARE,2004,Whole Year ,Dry chillies,40.0,67.0
Arunachal Pradesh,PAPUM PARE,2004,Whole Year ,Dry ginger,55.0,385.0
Arunachal Pradesh,PAPUM PARE,2004,Whole Year ,Oilseeds total,1460.0,1485.0
Arunachal Pradesh,PAPUM PARE,2004,Whole Year ,Potato,88.0,627.0
Arunachal Pradesh,PAPUM PARE,2004,Whole Year ,Pulses total,210.0,210.0
Arunachal Pradesh,PAPUM PARE,2004,Whole Year ,Sugarcane,120.0,1870.0
Arunachal Pradesh,PAPUM PARE,2005,Kharif     ,Maize,2240.0,2700.0
Arunachal Pradesh,PAPUM PARE,2005,Kharif     ,Rice,8050.0,8500.0
Arunachal Pradesh,PAPUM PARE,2005,Kharif     ,Small millets,550.0,650.0
Arunachal Pradesh,PAPUM PARE,2005,Rabi       ,Wheat,180.0,270.0
Arunachal Pradesh,PAPUM PARE,2005,Whole Year ,Dry chillies,60.0,88.0
Arunachal Pradesh,PAPUM PARE,2005,Whole Year ,Dry ginger,65.0,395.0
Arunachal Pradesh,PAPUM PARE,2005,Whole Year ,Oilseeds total,1460.0,1485.0
Arunachal Pradesh,PAPUM PARE,2005,Whole Year ,Potato,83.0,630.0
Arunachal Pradesh,PAPUM PARE,2005,Whole Year ,Pulses total,225.0,230.0
Arunachal Pradesh,PAPUM PARE,2005,Whole Year ,Sugarcane,130.0,1890.0
Arunachal Pradesh,PAPUM PARE,2005,Whole Year ,Turmeric,6.0,
Arunachal Pradesh,PAPUM PARE,2006,Kharif     ,Maize,2093.0,2833.0
Arunachal Pradesh,PAPUM PARE,2006,Kharif     ,Rice,8470.0,9825.0
Arunachal Pradesh,PAPUM PARE,2006,Kharif     ,Small millets,656.0,728.0
Arunachal Pradesh,PAPUM PARE,2006,Rabi       ,Wheat,133.0,223.0
Arunachal Pradesh,PAPUM PARE,2006,Whole Year ,Dry chillies,52.0,72.0
Arunachal Pradesh,PAPUM PARE,2006,Whole Year ,Dry ginger,57.0,452.0
Arunachal Pradesh,PAPUM PARE,2006,Whole Year ,Oilseeds total,1551.0,1567.0
Arunachal Pradesh,PAPUM PARE,2006,Whole Year ,Potato,74.0,684.0
Arunachal Pradesh,PAPUM PARE,2006,Whole Year ,Pulses total,303.0,319.0
Arunachal Pradesh,PAPUM PARE,2006,Whole Year ,Sugarcane,118.0,1813.0
Arunachal Pradesh,PAPUM PARE,2007,Kharif     ,Maize,2400.0,3240.0
Arunachal Pradesh,PAPUM PARE,2007,Kharif     ,Rice,9015.0,10277.0
Arunachal Pradesh,PAPUM PARE,2007,Kharif     ,Small millets,600.0,738.0
Arunachal Pradesh,PAPUM PARE,2007,Rabi       ,Wheat,150.0,258.0
Arunachal Pradesh,PAPUM PARE,2007,Whole Year ,Dry chillies,160.0,170.0
Arunachal Pradesh,PAPUM PARE,2007,Whole Year ,Dry ginger,635.0,5588.0
Arunachal Pradesh,PAPUM PARE,2007,Whole Year ,Oilseeds total,1740.0,1819.0
Arunachal Pradesh,PAPUM PARE,2007,Whole Year ,Potato,647.0,4630.0
Arunachal Pradesh,PAPUM PARE,2007,Whole Year ,Sugarcane,160.0,6335.0
Arunachal Pradesh,PAPUM PARE,2007,Whole Year ,Turmeric,180.0,360.0
Arunachal Pradesh,PAPUM PARE,2008,Kharif     ,Maize,2500.0,3497.0
Arunachal Pradesh,PAPUM PARE,2008,Kharif     ,Rice,9300.0,11615.0
Arunachal Pradesh,PAPUM PARE,2008,Kharif     ,Small millets,695.0,861.0
Arunachal Pradesh,PAPUM PARE,2008,Rabi       ,Wheat,160.0,280.0
Arunachal Pradesh,PAPUM PARE,2008,Whole Year ,Dry chillies,65.0,95.0
Arunachal Pradesh,PAPUM PARE,2008,Whole Year ,Dry ginger,100.0,726.0
Arunachal Pradesh,PAPUM PARE,2008,Whole Year ,Oilseeds total,1775.0,1850.0
Arunachal Pradesh,PAPUM PARE,2008,Whole Year ,Potato,200.0,1840.0
Arunachal Pradesh,PAPUM PARE,2008,Whole Year ,Sugarcane,200.0,3340.0
Arunachal Pradesh,PAPUM PARE,2008,Whole Year ,Turmeric,25.0,175.0
Arunachal Pradesh,PAPUM PARE,2009,Kharif     ,Maize,2500.0,4500.0
Arunachal Pradesh,PAPUM PARE,2009,Kharif     ,Rice,10180.0,15139.0
Arunachal Pradesh,PAPUM PARE,2009,Kharif     ,Small millets,695.0,904.0
Arunachal Pradesh,PAPUM PARE,2009,Rabi       ,Wheat,170.0,306.0
Arunachal Pradesh,PAPUM PARE,2009,Whole Year ,Dry chillies,65.0,96.0
Arunachal Pradesh,PAPUM PARE,2009,Whole Year ,Dry ginger,105.0,750.0
Arunachal Pradesh,PAPUM PARE,2009,Whole Year ,Oilseeds total,1204.0,992.0
Arunachal Pradesh,PAPUM PARE,2009,Whole Year ,Potato,210.0,1890.0
Arunachal Pradesh,PAPUM PARE,2010,Kharif     ,Maize,2400.0,4320.0
Arunachal Pradesh,PAPUM PARE,2010,Kharif     ,Rice,9005.0,13854.0
Arunachal Pradesh,PAPUM PARE,2010,Kharif     ,Small millets,625.0,750.0
Arunachal Pradesh,PAPUM PARE,2010,Rabi       ,Wheat,150.0,240.0
Arunachal Pradesh,PAPUM PARE,2010,Whole Year ,Dry chillies,55.0,77.0
Arunachal Pradesh,PAPUM PARE,2010,Whole Year ,Dry ginger,90.0,626.0
Arunachal Pradesh,PAPUM PARE,2010,Whole Year ,Oilseeds total,1765.0,1810.0
Arunachal Pradesh,PAPUM PARE,2010,Whole Year ,Potato,205.0,1650.0
Arunachal Pradesh,PAPUM PARE,2010,Whole Year ,Sugarcane,175.0,2888.0
Arunachal Pradesh,PAPUM PARE,2010,Whole Year ,Turmeric,18.0,116.0
Arunachal Pradesh,PAPUM PARE,2011,Kharif     ,Maize,2000.0,3700.0
Arunachal Pradesh,PAPUM PARE,2011,Kharif     ,Rice,9025.0,14347.0
Arunachal Pradesh,PAPUM PARE,2011,Kharif     ,Small millets,627.0,815.0
Arunachal Pradesh,PAPUM PARE,2011,Rabi       ,Wheat,160.0,300.0
Arunachal Pradesh,PAPUM PARE,2011,Whole Year ,Dry chillies,50.0,72.0
Arunachal Pradesh,PAPUM PARE,2011,Whole Year ,Dry ginger,85.0,610.0
Arunachal Pradesh,PAPUM PARE,2011,Whole Year ,Oilseeds total,1760.0,1936.0
Arunachal Pradesh,PAPUM PARE,2011,Whole Year ,Potato,200.0,1820.0
Arunachal Pradesh,PAPUM PARE,2011,Whole Year ,Sugarcane,176.0,2816.0
Arunachal Pradesh,PAPUM PARE,2011,Whole Year ,Turmeric,20.0,136.0
Arunachal Pradesh,PAPUM PARE,2012,Kharif     ,Maize,2200.0,4400.0
Arunachal Pradesh,PAPUM PARE,2012,Kharif     ,Rice,9076.0,15822.66
Arunachal Pradesh,PAPUM PARE,2012,Kharif     ,Small millets,635.0,857.0
Arunachal Pradesh,PAPUM PARE,2012,Rabi       ,Wheat,180.0,342.0
Arunachal Pradesh,PAPUM PARE,2012,Whole Year ,Dry chillies,60.0,372.0
Arunachal Pradesh,PAPUM PARE,2012,Whole Year ,Dry ginger,100.0,1030.0
Arunachal Pradesh,PAPUM PARE,2012,Whole Year ,Oilseeds total,9076.0,23734.0
Arunachal Pradesh,PAPUM PARE,2012,Whole Year ,Potato,220.0,2112.0
Arunachal Pradesh,PAPUM PARE,2012,Whole Year ,Sugarcane,180.0,3060.0
Arunachal Pradesh,PAPUM PARE,2012,Whole Year ,Turmeric,25.0,180.0
Arunachal Pradesh,PAPUM PARE,2013,Kharif     ,Maize,2207.0,4193.0
Arunachal Pradesh,PAPUM PARE,2013,Kharif     ,Rice,9083.0,14684.0
Arunachal Pradesh,PAPUM PARE,2013,Kharif     ,Small millets,639.0,848.0
Arunachal Pradesh,PAPUM PARE,2013,Rabi       ,Wheat,183.0,320.0
Arunachal Pradesh,PAPUM PARE,2013,Whole Year ,Dry chillies,62.0,397.0
Arunachal Pradesh,PAPUM PARE,2013,Whole Year ,Dry ginger,104.0,1066.0
Arunachal Pradesh,PAPUM PARE,2013,Whole Year ,Oilseeds total,1828.0,2114.0
Arunachal Pradesh,PAPUM PARE,2013,Whole Year ,Potato,224.0,2217.0
Arunachal Pradesh,PAPUM PARE,2013,Whole Year ,Sugarcane,182.0,3058.0
Arunachal Pradesh,PAPUM PARE,2013,Whole Year ,Turmeric,22.0,152.0
Arunachal Pradesh,PAPUM PARE,2014,Kharif     ,Maize,2278.0,4438.0
Arunachal Pradesh,PAPUM PARE,2014,Kharif     ,Rice,9227.0,16002.0
Arunachal Pradesh,PAPUM PARE,2014,Kharif     ,Small millets,649.0,931.0
Arunachal Pradesh,PAPUM PARE,2014,Rabi       ,Wheat,183.0,354.0
Arunachal Pradesh,PAPUM PARE,2014,Whole Year ,Dry chillies,70.0,468.0
Arunachal Pradesh,PAPUM PARE,2014,Whole Year ,Dry ginger,187.0,1100.0
Arunachal Pradesh,PAPUM PARE,2014,Whole Year ,Oilseeds total,1865.0,2385.0
Arunachal Pradesh,PAPUM PARE,2014,Whole Year ,Potato,238.0,2475.0
Arunachal Pradesh,PAPUM PARE,2014,Whole Year ,Sugarcane,190.0,3230.0
Arunachal Pradesh,PAPUM PARE,2014,Whole Year ,Turmeric,23.0,157.0
Arunachal Pradesh,PAPUM PARE,2015,Kharif     ,Maize,2196.0,4557.0
Arunachal Pradesh,PAPUM PARE,2015,Kharif     ,Rice,9975.0,16753.0
Arunachal Pradesh,PAPUM PARE,2015,Kharif     ,Small millets,641.0,857.0
Arunachal Pradesh,PAPUM PARE,2015,Rabi       ,Wheat,179.0,304.0
Arunachal Pradesh,PAPUM PARE,2015,Whole Year ,Dry chillies,77.0,516.0
Arunachal Pradesh,PAPUM PARE,2015,Whole Year ,Dry ginger,112.0,1109.0
Arunachal Pradesh,PAPUM PARE,2015,Whole Year ,Oilseeds total,1837.0,2021.0
Arunachal Pradesh,PAPUM PARE,2015,Whole Year ,Potato,271.0,2540.0
Arunachal Pradesh,PAPUM PARE,2015,Whole Year ,Sugarcane,197.0,3723.0
Arunachal Pradesh,PAPUM PARE,2015,Whole Year ,Turmeric,90.0,127.0
Arunachal Pradesh,PAPUM PARE,2016,Kharif     ,Maize,2325.0,4766.0
Arunachal Pradesh,PAPUM PARE,2016,Kharif     ,Rice,12025.0,22686.0
Arunachal Pradesh,PAPUM PARE,2016,Kharif     ,Small millets,745.0,1057.0
Arunachal Pradesh,PAPUM PARE,2016,Rabi       ,Wheat,186.0,381.0
Arunachal Pradesh,PAPUM PARE,2016,Whole Year ,Dry chillies,80.0,600.0
Arunachal Pradesh,PAPUM PARE,2016,Whole Year ,Dry ginger,145.0,1392.0
Arunachal Pradesh,PAPUM PARE,2016,Whole Year ,Oilseeds total,1980.0,2316.0
Arunachal Pradesh,PAPUM PARE,2016,Whole Year ,Potato,280.0,2968.0
Arunachal Pradesh,PAPUM PARE,2016,Whole Year ,Sugarcane,200.0,3840.0
Arunachal Pradesh,PAPUM PARE,2016,Whole Year ,Turmeric,30.0,216.0
Arunachal Pradesh,PAPUM PARE,2017,Kharif     ,Maize,2398.0,5268.0
Arunachal Pradesh,PAPUM PARE,2017,Kharif     ,Rice,11325.0,23105.0
Arunachal Pradesh,PAPUM PARE,2017,Kharif     ,Small millets,962.0,1269.0
Arunachal Pradesh,PAPUM PARE,2017,Rabi       ,Wheat,279.0,718.0
Arunachal Pradesh,PAPUM PARE,2017,Whole Year ,Dry chillies,91.0,564.0
Arunachal Pradesh,PAPUM PARE,2017,Whole Year ,Dry ginger,232.0,1682.0
Arunachal Pradesh,PAPUM PARE,2017,Whole Year ,Oilseeds total,2095.0,2423.0
Arunachal Pradesh,PAPUM PARE,2017,Whole Year ,Potato,280.0,3047.0
Arunachal Pradesh,PAPUM PARE,2017,Whole Year ,Sugarcane,229.0,4253.0
Arunachal Pradesh,PAPUM PARE,2017,Whole Year ,Turmeric,39.0,270.0
Arunachal Pradesh,TAWANG,2000,Kharif     ,Maize,801.0,1442.0
Arunachal Pradesh,TAWANG,2000,Kharif     ,Rice,868.0,1050.0
Arunachal Pradesh,TAWANG,2000,Kharif     ,Small millets,920.0,782.0
Arunachal Pradesh,TAWANG,2000,Kharif     ,Soyabean,130.0,188.0
Arunachal Pradesh,TAWANG,2000,Kharif     ,Sunflower,80.0,42.0
Arunachal Pradesh,TAWANG,2000,Rabi       ,Groundnut,10.0,10.0
Arunachal Pradesh,TAWANG,2000,Rabi       ,Rapeseed &Mustard,55.0,65.0
Arunachal Pradesh,TAWANG,2000,Rabi       ,Wheat,1695.0,2712.0
Arunachal Pradesh,TAWANG,2000,Whole Year ,Oilseeds total,275.0,305.0
Arunachal Pradesh,TAWANG,2001,Kharif     ,Maize,872.0,1614.0
Arunachal Pradesh,TAWANG,2001,Kharif     ,Rice,890.0,1112.0
Arunachal Pradesh,TAWANG,2001,Kharif     ,Small millets,943.0,848.0
Arunachal Pradesh,TAWANG,2001,Kharif     ,Soyabean,145.0,214.0
Arunachal Pradesh,TAWANG,2001,Kharif     ,Sunflower,77.0,45.0
Arunachal Pradesh,TAWANG,2001,Rabi       ,Groundnut,7.0,5.0
Arunachal Pradesh,TAWANG,2001,Rabi       ,Rapeseed &Mustard,56.0,78.0
Arunachal Pradesh,TAWANG,2001,Rabi       ,Wheat,1795.0,2154.0
Arunachal Pradesh,TAWANG,2001,Whole Year ,Oilseeds total,285.0,342.0
Arunachal Pradesh,TAWANG,2001,Whole Year ,Potato,1303.0,6515.0
Arunachal Pradesh,TAWANG,2002,Kharif     ,Maize,895.0,1665.0
Arunachal Pradesh,TAWANG,2002,Kharif     ,Rice,900.0,1170.0
Arunachal Pradesh,TAWANG,2002,Kharif     ,Small millets,954.0,906.0
Arunachal Pradesh,TAWANG,2002,Rabi       ,Wheat,1800.0,2520.0
Arunachal Pradesh,TAWANG,2002,Whole Year ,Oilseeds total,299.0,358.0
Arunachal Pradesh,TAWANG,2002,Whole Year ,Potato,1345.0,6725.0
Arunachal Pradesh,TAWANG,2002,Whole Year ,Pulses total,425.0,472.0
Arunachal Pradesh,TAWANG,2003,Kharif     ,Maize,875.0,1645.0
Arunachal Pradesh,TAWANG,2003,Kharif     ,Rice,902.0,1205.0
Arunachal Pradesh,TAWANG,2003,Kharif     ,Small millets,880.0,945.0
Arunachal Pradesh,TAWANG,2003,Rabi       ,Wheat,1935.0,2992.0
Arunachal Pradesh,TAWANG,2003,Whole Year ,Oilseeds total,305.0,372.0
Arunachal Pradesh,TAWANG,2003,Whole Year ,Potato,1405.0,7195.0
Arunachal Pradesh,TAWANG,2003,Whole Year ,Pulses total,420.0,470.0
Arunachal Pradesh,TAWANG,2004,Kharif     ,Maize,875.0,1640.0
Arunachal Pradesh,TAWANG,2004,Kharif     ,Rice,902.0,1190.0
Arunachal Pradesh,TAWANG,2004,Kharif     ,Small millets,884.0,949.0
Arunachal Pradesh,TAWANG,2004,Rabi       ,Wheat,1900.0,2639.0
Arunachal Pradesh,TAWANG,2004,Whole Year ,Oilseeds total,305.0,370.0
Arunachal Pradesh,TAWANG,2004,Whole Year ,Potato,1100.0,5500.0
Arunachal Pradesh,TAWANG,2004,Whole Year ,Pulses total,420.0,470.0
Arunachal Pradesh,TAWANG,2005,Kharif     ,Maize,880.0,1654.0
Arunachal Pradesh,TAWANG,2005,Kharif     ,Rice,907.0,1210.0
Arunachal Pradesh,TAWANG,2005,Kharif     ,Small millets,885.0,948.0
Arunachal Pradesh,TAWANG,2005,Rabi       ,Wheat,2290.0,3330.0
Arunachal Pradesh,TAWANG,2005,Whole Year ,Dry chillies,71.0,138.0
Arunachal Pradesh,TAWANG,2005,Whole Year ,Dry ginger,32.0,80.0
Arunachal Pradesh,TAWANG,2005,Whole Year ,Oilseeds total,275.0,341.0
Arunachal Pradesh,TAWANG,2005,Whole Year ,Potato,1110.0,5550.0
Arunachal Pradesh,TAWANG,2005,Whole Year ,Pulses total,554.0,610.0
Arunachal Pradesh,TAWANG,2005,Whole Year ,Turmeric,13.0,98.0
Arunachal Pradesh,TAWANG,2006,Kharif     ,Maize,885.0,1682.0
Arunachal Pradesh,TAWANG,2006,Kharif     ,Rice,911.0,1221.0
Arunachal Pradesh,TAWANG,2006,Kharif     ,Small millets,835.0,1002.0
Arunachal Pradesh,TAWANG,2006,Rabi       ,Wheat,2025.0,3023.0
Arunachal Pradesh,TAWANG,2006,Whole Year ,Dry chillies,74.0,148.0
Arunachal Pradesh,TAWANG,2006,Whole Year ,Dry ginger,32.0,80.0
Arunachal Pradesh,TAWANG,2006,Whole Year ,Oilseeds total,220.0,264.0
Arunachal Pradesh,TAWANG,2006,Whole Year ,Potato,1010.0,5555.0
Arunachal Pradesh,TAWANG,2006,Whole Year ,Pulses total,420.0,498.0
Arunachal Pradesh,TAWANG,2006,Whole Year ,Turmeric,15.0,33.0
Arunachal Pradesh,TAWANG,2007,Kharif     ,Maize,883.0,1678.0
Arunachal Pradesh,TAWANG,2007,Kharif     ,Rice,911.0,1230.0
Arunachal Pradesh,TAWANG,2007,Kharif     ,Small millets,835.0,1002.0
Arunachal Pradesh,TAWANG,2007,Rabi       ,Wheat,2027.0,3109.0
Arunachal Pradesh,TAWANG,2007,Whole Year ,Dry chillies,70.0,140.0
Arunachal Pradesh,TAWANG,2007,Whole Year ,Dry ginger,28.0,70.0
Arunachal Pradesh,TAWANG,2007,Whole Year ,Oilseeds total,198.0,247.0
Arunachal Pradesh,TAWANG,2007,Whole Year ,Potato,808.0,4444.0
Arunachal Pradesh,TAWANG,2007,Whole Year ,Turmeric,13.0,28.0
Arunachal Pradesh,TAWANG,2008,Kharif     ,Maize,722.0,1408.0
Arunachal Pradesh,TAWANG,2008,Kharif     ,Rice,777.0,1057.0
Arunachal Pradesh,TAWANG,2008,Kharif     ,Small millets,835.0,1002.0
Arunachal Pradesh,TAWANG,2008,Rabi       ,Wheat,1702.0,2601.0
Arunachal Pradesh,TAWANG,2008,Whole Year ,Dry chillies,65.0,130.0
Arunachal Pradesh,TAWANG,2008,Whole Year ,Dry ginger,26.0,65.0
Arunachal Pradesh,TAWANG,2008,Whole Year ,Oilseeds total,185.0,233.0
Arunachal Pradesh,TAWANG,2008,Whole Year ,Potato,600.0,3600.0
Arunachal Pradesh,TAWANG,2008,Whole Year ,Turmeric,12.0,27.0
Arunachal Pradesh,TAWANG,2009,Kharif     ,Maize,710.0,1420.0
Arunachal Pradesh,TAWANG,2009,Kharif     ,Rice,770.0,1082.0
Arunachal Pradesh,TAWANG,2009,Kharif     ,Small millets,835.0,1002.0
Arunachal Pradesh,TAWANG,2009,Rabi       ,Wheat,1662.0,2553.0
Arunachal Pradesh,TAWANG,2009,Whole Year ,Dry chillies,65.0,130.0
Arunachal Pradesh,TAWANG,2009,Whole Year ,Dry ginger,26.0,65.0
Arunachal Pradesh,TAWANG,2009,Whole Year ,Oilseeds total,185.0,233.0
Arunachal Pradesh,TAWANG,2009,Whole Year ,Potato,500.0,3250.0
Arunachal Pradesh,TAWANG,2009,Whole Year ,Turmeric,14.0,30.0
Arunachal Pradesh,TAWANG,2010,Kharif     ,Maize,710.0,1420.0
Arunachal Pradesh,TAWANG,2010,Kharif     ,Rice,770.0,1082.0
Arunachal Pradesh,TAWANG,2010,Kharif     ,Small millets,835.0,1002.0
Arunachal Pradesh,TAWANG,2010,Rabi       ,Wheat,1662.0,2535.0
Arunachal Pradesh,TAWANG,2010,Whole Year ,Dry chillies,65.0,130.0
Arunachal Pradesh,TAWANG,2010,Whole Year ,Dry ginger,26.0,65.0
Arunachal Pradesh,TAWANG,2010,Whole Year ,Oilseeds total,185.0,233.0
Arunachal Pradesh,TAWANG,2010,Whole Year ,Potato,500.0,3250.0
Arunachal Pradesh,TAWANG,2010,Whole Year ,Turmeric,14.0,31.0
Arunachal Pradesh,TAWANG,2011,Kharif     ,Maize,700.0,1470.0
Arunachal Pradesh,TAWANG,2011,Kharif     ,Rice,758.0,758.0
Arunachal Pradesh,TAWANG,2011,Kharif     ,Small millets,850.0,1105.0
Arunachal Pradesh,TAWANG,2011,Rabi       ,Wheat,1345.0,2201.0
Arunachal Pradesh,TAWANG,2011,Whole Year ,Dry chillies,70.0,154.0
Arunachal Pradesh,TAWANG,2011,Whole Year ,Dry ginger,26.0,65.0
Arunachal Pradesh,TAWANG,2011,Whole Year ,Oilseeds total,150.0,195.0
Arunachal Pradesh,TAWANG,2011,Whole Year ,Potato,460.0,5060.0
Arunachal Pradesh,TAWANG,2011,Whole Year ,Turmeric,14.0,31.0
Arunachal Pradesh,TAWANG,2012,Kharif     ,Maize,695.0,1494.0
Arunachal Pradesh,TAWANG,2012,Kharif     ,Rice,760.0,785.33
Arunachal Pradesh,TAWANG,2012,Kharif     ,Small millets,1000.0,1200.0
Arunachal Pradesh,TAWANG,2012,Rabi       ,Wheat,1155.0,1739.0
Arunachal Pradesh,TAWANG,2012,Whole Year ,Dry chillies,71.0,163.0
Arunachal Pradesh,TAWANG,2012,Whole Year ,Dry ginger,15.0,38.0
Arunachal Pradesh,TAWANG,2012,Whole Year ,Oilseeds total,760.0,1178.0
Arunachal Pradesh,TAWANG,2012,Whole Year ,Potato,448.0,4928.0
Arunachal Pradesh,TAWANG,2012,Whole Year ,Turmeric,12.0,34.0
Arunachal Pradesh,TAWANG,2013,Kharif     ,Maize,700.0,1512.0
Arunachal Pradesh,TAWANG,2013,Kharif     ,Rice,765.0,795.0
Arunachal Pradesh,TAWANG,2013,Kharif     ,Small millets,1010.0,1212.0
Arunachal Pradesh,TAWANG,2013,Rabi       ,Wheat,1155.0,1762.0
Arunachal Pradesh,TAWANG,2013,Whole Year ,Dry chillies,75.0,173.0
Arunachal Pradesh,TAWANG,2013,Whole Year ,Dry ginger,20.0,50.0
Arunachal Pradesh,TAWANG,2013,Whole Year ,Oilseeds total,170.0,221.0
Arunachal Pradesh,TAWANG,2013,Whole Year ,Potato,450.0,4050.0
Arunachal Pradesh,TAWANG,2013,Whole Year ,Turmeric,15.0,33.0
Arunachal Pradesh,TAWANG,2014,Kharif     ,Maize,722.0,1600.0
Arunachal Pradesh,TAWANG,2014,Kharif     ,Rice,777.0,866.0
Arunachal Pradesh,TAWANG,2014,Kharif     ,Small millets,1015.0,1331.0
Arunachal Pradesh,TAWANG,2014,Rabi       ,Wheat,1156.0,1952.0
Arunachal Pradesh,TAWANG,2014,Whole Year ,Dry chillies,84.0,204.0
Arunachal Pradesh,TAWANG,2014,Whole Year ,Dry ginger,21.0,52.0
Arunachal Pradesh,TAWANG,2014,Whole Year ,Oilseeds total,173.0,249.0
Arunachal Pradesh,TAWANG,2014,Whole Year ,Potato,477.0,4521.0
Arunachal Pradesh,TAWANG,2014,Whole Year ,Turmeric,16.0,34.0
Arunachal Pradesh,TAWANG,2015,Kharif     ,Maize,800.0,1728.0
Arunachal Pradesh,TAWANG,2015,Kharif     ,Rice,835.0,930.0
Arunachal Pradesh,TAWANG,2015,Kharif     ,Small millets,1015.0,1218.0
Arunachal Pradesh,TAWANG,2015,Rabi       ,Wheat,986.0,1409.0
Arunachal Pradesh,TAWANG,2015,Whole Year ,Dry chillies,75.0,173.0
Arunachal Pradesh,TAWANG,2015,Whole Year ,Dry ginger,20.0,50.0
Arunachal Pradesh,TAWANG,2015,Whole Year ,Oilseeds total,170.0,221.0
Arunachal Pradesh,TAWANG,2015,Whole Year ,Potato,455.0,4550.0
Arunachal Pradesh,TAWANG,2015,Whole Year ,Turmeric,15.0,33.0
Arunachal Pradesh,TAWANG,2016,Kharif     ,Maize,700.0,1512.0
Arunachal Pradesh,TAWANG,2016,Kharif     ,Rice,835.0,879.0
Arunachal Pradesh,TAWANG,2016,Kharif     ,Small millets,1015.0,1218.0
Arunachal Pradesh,TAWANG,2016,Rabi       ,Wheat,986.0,1409.0
Arunachal Pradesh,TAWANG,2016,Whole Year ,Dry chillies,75.0,173.0
Arunachal Pradesh,TAWANG,2016,Whole Year ,Dry ginger,20.0,50.0
Arunachal Pradesh,TAWANG,2016,Whole Year ,Oilseeds total,170.0,221.0
Arunachal Pradesh,TAWANG,2016,Whole Year ,Potato,455.0,4550.0
Arunachal Pradesh,TAWANG,2016,Whole Year ,Turmeric,15.0,33.0
Arunachal Pradesh,TAWANG,2017,Kharif     ,Maize,765.0,1914.0
Arunachal Pradesh,TAWANG,2017,Kharif     ,Rice,835.0,1298.0
Arunachal Pradesh,TAWANG,2017,Kharif     ,Small millets,1223.0,1435.0
Arunachal Pradesh,TAWANG,2017,Rabi       ,Wheat,1082.0,1746.0
Arunachal Pradesh,TAWANG,2017,Whole Year ,Dry chillies,86.0,135.0
Arunachal Pradesh,TAWANG,2017,Whole Year ,Dry ginger,104.0,340.0
Arunachal Pradesh,TAWANG,2017,Whole Year ,Oilseeds total,285.0,328.0
Arunachal Pradesh,TAWANG,2017,Whole Year ,Potato,464.0,4629.0
Arunachal Pradesh,TAWANG,2017,Whole Year ,Turmeric,23.0,87.0
Arunachal Pradesh,TIRAP,2000,Kharif     ,Maize,2480.0,3100.0
Arunachal Pradesh,TIRAP,2000,Kharif     ,Rice,5345.0,3700.0
Arunachal Pradesh,TIRAP,2000,Kharif     ,Small millets,4430.0,3898.0
Arunachal Pradesh,TIRAP,2000,Kharif     ,Soyabean,370.0,238.0
Arunachal Pradesh,TIRAP,2000,Kharif     ,Sunflower,12.0,2.0
Arunachal Pradesh,TIRAP,2000,Rabi       ,Groundnut,78.0,45.0
Arunachal Pradesh,TIRAP,2000,Rabi       ,Rapeseed &Mustard,420.0,200.0
Arunachal Pradesh,TIRAP,2000,Rabi       ,Sugarcane,35.0,350.0
Arunachal Pradesh,TIRAP,2000,Rabi       ,Wheat,15.0,15.0
Arunachal Pradesh,TIRAP,2000,Whole Year ,Oilseeds total,880.0,485.0
Arunachal Pradesh,TIRAP,2001,Kharif     ,Maize,2480.0,1711.0
Arunachal Pradesh,TIRAP,2001,Kharif     ,Rice,5345.0,1942.0
Arunachal Pradesh,TIRAP,2001,Kharif     ,Small millets,4430.0,3628.0
Arunachal Pradesh,TIRAP,2001,Kharif     ,Soyabean,400.0,130.0
